Genome-Wide Association Analyses on Blood Pressure Using Three Different Phenotype Definitions.
('Genome-Wide', 'Genome-Wide', 'NNP', 'B-NP', 'O')
('SNPs', 'SNP', 'NNS', 'I-NP', 'B-protein')
('that', 'that', 'WDT', 'B-NP', 'O')
('exceeded', 'exceed', 'VBD', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('genomewide', 'genomewide', 'JJ', 'I-NP', 'O')
('threshold', 'threshold', 'NN', 'I-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('QTL', 'QTL', 'NN', 'I-NP', 'O')
('analysis', 'analysis', 'NN', 'I-NP', 'O')
('as', 'as', 'RB', 'B-CONJP', 'O')
('well', 'well', 'RB', 'I-CONJP', 'O')
('as', 'as', 'IN', 'I-CONJP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('discrete', 'discrete', 'JJ', 'I-NP', 'O')
('trait', 'trait', 'NN', 'I-NP', 'O')
('analysis,', 'analysis,', 'NN', 'I-NP', 'O')
('comparing', 'compare', 'VBG', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('upper', 'upper', 'JJ', 'I-NP', 'O')
('25%', '25%', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('individuals', 'individual', 'NNS', 'B-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('hypertension', 'hypertension', 'NN', 'B-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('lower', 'low', 'JJR', 'I-NP', 'O')
('25%', '25%', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('individuals', 'individual', 'NNS', 'B-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('hypotension.', 'hypotension.', 'NN', 'B-NP', 'O')
As expected, the strongest evidence for association was observed in the QTL analysis, due to not only the higher power of the QTL analysis over discrete analysis but also the largest pool of subjects being analyzed in this QTL analysis.
('As', 'As', 'IN', 'B-PP', 'O')
('expected,', 'expected,', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('strongest', 'strong', 'JJS', 'I-NP', 'O')
('evidence', 'evidence', 'NN', 'I-NP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('association', 'association', 'NN', 'B-NP', 'O')
('was', 'be', 'VBD', 'B-VP', 'O')
('observed', 'observe', 'VBN', 'I-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('QTL', 'QTL', 'NN', 'I-NP', 'B-DNA')
('analysis,', 'analysis,', 'NN', 'I-NP', 'I-DNA')
('due', 'due', 'IN', 'B-PP', 'O')
('to', 'to', 'TO', 'I-PP', 'O')
('not', 'not', 'RB', 'B-CONJP', 'O')
('only', 'only', 'RB', 'I-CONJP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('higher', 'high', 'JJR', 'I-NP', 'O')
('power', 'power', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('QTL', 'QTL', 'NN', 'I-NP', 'O')
('analysis', 'analysis', 'NN', 'I-NP', 'O')
('over', 'over', 'IN', 'B-PP', 'O')
('discrete', 'discrete', 'JJ', 'B-NP', 'O')
('analysis', 'analysis', 'NN', 'I-NP', 'O')
('but', 'but', 'CC', 'B-CONJP', 'O')
('also', 'also', 'RB', 'I-CONJP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('largest', 'large', 'JJS', 'I-NP', 'O')
('pool', 'pool', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('subjects', 'subject', 'NNS', 'B-NP', 'O')
('being', 'be', 'VBG', 'B-VP', 'O')
('analyzed', 'analyze', 'VBN', 'I-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('this', 'this', 'DT', 'B-NP', 'O')
('QTL', 'QTL', 'NN', 'I-NP', 'O')
('analysis.', 'analysis.', 'NN', 'I-NP', 'O')
While the estimate of the effect of this SNP was in the same direction for both genders, the association signal was stronger in women than in men.
('While', 'While', 'IN', 'B-SBAR', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('estimate', 'estimate', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('effect', 'effect', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('this', 'this', 'DT', 'B-NP', 'O')
('SNP', 'SNP', 'NN', 'I-NP', 'B-protein')
('was', 'be', 'VBD', 'B-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('same', 'same', 'JJ', 'I-NP', 'O')
('direction', 'direction', 'NN', 'I-NP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('both', 'both', 'DT', 'B-NP', 'O')
('genders,', 'genders,', 'NN', 'I-NP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('association', 'association', 'NN', 'I-NP', 'O')
('signal', 'signal', 'NN', 'I-NP', 'O')
('was', 'be', 'VBD', 'B-VP', 'O')
('stronger', 'strong', 'JJR', 'B-ADJP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('women', 'woman', 'NNS', 'B-NP', 'O')
('than', 'than', 'IN', 'B-PP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('men.', 'men.', 'NN', 'B-NP', 'O')
In Table 3, we show the candidate genes corresponding to the top 9 SNPs identified from the three GWAS models using different definitions for SBP.
('In', 'In', 'IN', 'B-PP', 'O')
('Table', 'Table', 'JJ', 'B-NP', 'O')
('3,', '3,', 'NN', 'I-NP', 'O')
('we', 'we', 'PRP', 'B-NP', 'O')
('show', 'show', 'VBP', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('candidate', 'candidate', 'NN', 'I-NP', 'B-DNA')
('genes', 'gene', 'NNS', 'I-NP', 'I-DNA')
('corresponding', 'correspond', 'VBG', 'B-VP', 'O')
('to', 'to', 'TO', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('top', 'top', 'JJ', 'I-NP', 'O')
('9', '9', 'CD', 'I-NP', 'O')
('SNPs', 'SNP', 'NNS', 'I-NP', 'O')
('identified', 'identify', 'VBN', 'B-VP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('three', 'three', 'CD', 'I-NP', 'O')
('GWAS', 'GWAS', 'NN', 'I-NP', 'O')
('models', 'model', 'NNS', 'I-NP', 'O')
('using', 'use', 'VBG', 'B-VP', 'O')
('different', 'different', 'JJ', 'B-NP', 'O')
('definitions', 'definition', 'NNS', 'I-NP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('SBP.', 'SBP.', 'NN', 'B-NP', 'O')
Two SNPs, rs17249754 and rs7136259, located approximately 10 kb and 31 kb from the 5’ end of the ATPase, Ca++ transporting, plasma membrane 1 (ATP2B1) gene, passed    the Bonferroni correction in the model for SBP as a QT and the model-namely, 25% High versus 25% Low SBP.
('Two', 'Two', 'CD', 'B-NP', 'O')
('SNPs,', 'SNPs,', 'NN', 'I-NP', 'O')
('rs17249754', 'rs17249754', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'I-NP', 'O')
('rs7136259,', 'rs7136259,', 'NN', 'I-NP', 'O')
('located', 'located', 'JJ', 'B-NP', 'O')
('approximately', 'approximately', 'RB', 'I-NP', 'O')
('10', '10', 'CD', 'I-NP', 'O')
('kb', 'kb', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('31', '31', 'CD', 'B-NP', 'O')
('kb', 'kb', 'NN', 'I-NP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('5’', '5’', 'NN', 'I-NP', 'O')
('end', 'end', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('ATPase,', 'ATPase,', 'NN', 'I-NP', 'O')
('Ca++', 'Ca++', 'JJ', 'I-NP', 'O')
('transporting,', 'transporting,', 'NN', 'I-NP', 'O')
('plasma', 'plasma', 'NN', 'I-NP', 'O')
('membrane', 'membrane', 'NN', 'I-NP', 'O')
('1', '1', 'CD', 'I-NP', 'O')
('(ATP2B1)', '(ATP2B1)', 'NN', 'I-NP', 'O')
('gene,', 'gene,', 'NN', 'I-NP', 'O')
('passed', 'pass', 'VBD', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Bonferroni', 'Bonferroni', 'NNP', 'I-NP', 'O')
('correction', 'correction', 'NN', 'I-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('model', 'model', 'NN', 'I-NP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('SBP', 'SBP', 'NN', 'B-NP', 'B-protein')
('as', 'as', 'IN', 'B-PP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('QT', 'QT', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('model-namely,', 'model-namely,', 'NN', 'I-NP', 'O')
('25%', '25%', 'NN', 'I-NP', 'O')
('High', 'High', 'NNP', 'I-NP', 'O')
('versus', 'versus', 'IN', 'B-PP', 'O')
('25%', '25%', 'CD', 'B-NP', 'O')
('Low', 'Low', 'NNP', 'I-NP', 'O')
('SBP.', 'SBP.', 'NNP', 'I-NP', 'O')
However, we did not observe any gene identified consistently in the three GWA analyses, except these two SNPs, which achieved the Bonferroni level of significance.
('However,', 'However,', 'WRB', 'B-ADVP', 'O')
('we', 'we', 'PRP', 'B-NP', 'O')
('did', 'do', 'VBD', 'B-VP', 'O')
('not', 'not', 'RB', 'I-VP', 'O')
('observe', 'observe', 'VB', 'I-VP', 'O')
('any', 'any', 'DT', 'B-NP', 'O')
('gene', 'gene', 'NN', 'I-NP', 'O')
('identified', 'identify', 'VBN', 'B-VP', 'O')
('consistently', 'consistently', 'RB', 'B-ADVP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('three', 'three', 'CD', 'I-NP', 'O')
('GWA', 'GWA', 'NNP', 'I-NP', 'O')
('analyses,', 'analyses,', 'NN', 'I-NP', 'O')
('except', 'except', 'IN', 'B-PP', 'O')
('these', 'these', 'DT', 'B-NP', 'O')
('two', 'two', 'CD', 'I-NP', 'O')
('SNPs,', 'SNPs,', 'NN', 'I-NP', 'B-protein')
('which', 'which', 'WDT', 'B-NP', 'O')
('achieved', 'achieve', 'VBD', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Bonferroni', 'Bonferroni', 'NNP', 'I-NP', 'O')
('level', 'level', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('significance.', 'significance.', 'NN', 'B-NP', 'O')
Among the top-ranking SNPs observed in the analysis of young hypertensive cases and elderly normotensive controls, six SNPs were located in the introns of the gamma-aminobutyric acid (GABA) A receptor, beta 1 (GABRB1) gene.
('Among', 'Among', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('top-ranking', 'top-ranking', 'JJ', 'I-NP', 'O')
('SNPs', 'SNP', 'NNS', 'I-NP', 'O')
('observed', 'observe', 'VBN', 'B-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('analysis', 'analysis', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('young', 'young', 'JJ', 'B-NP', 'O')
('hypertensive', 'hypertensive', 'JJ', 'I-NP', 'O')
('cases', 'case', 'NNS', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('elderly', 'elderly', 'JJ', 'B-NP', 'O')
('normotensive', 'normotensive', 'JJ', 'I-NP', 'O')
('controls,', 'controls,', 'NN', 'I-NP', 'O')
('six', 'six', 'CD', 'B-NP', 'O')
('SNPs', 'SNP', 'NNS', 'I-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('located', 'locate', 'VBN', 'I-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('introns', 'intron', 'NNS', 'I-NP', 'B-DNA')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('gamma-aminobutyric', 'gamma-aminobutyric', 'JJ', 'I-NP', 'O')
('acid', 'acid', 'NN', 'I-NP', 'O')
('(GABA)', '(GABA)', 'NN', 'I-NP', 'O')
('A', 'A', 'NN', 'I-NP', 'O')
('receptor,', 'receptor,', 'NN', 'I-NP', 'O')
('beta', 'beta', 'SYM', 'B-NP', 'O')
('1', '1', 'CD', 'I-NP', 'O')
('(GABRB1)', '(GABRB1)', 'NN', 'I-NP', 'O')
('gene.', 'gene.', 'NN', 'I-NP', 'O')
In the 25% High versus 25% Low SBP GWAS, rs3764795 was located in an exon of glycosylphosphatidylinositol-anchored molecule-like protein (GML, 8q24.3); this SNP is a missense mutation that causes an Arg-to-Cys substitution.
('In', 'In', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('25%', '25%', 'NN', 'I-NP', 'O')
('High', 'High', 'NNP', 'B-NP', 'O')
('versus', 'versus', 'IN', 'B-PP', 'O')
('25%', '25%', 'CD', 'B-NP', 'O')
('Low', 'Low', 'JJ', 'I-NP', 'O')
('SBP', 'SBP', 'NN', 'I-NP', 'O')
('GWAS,', 'GWAS,', 'NN', 'I-NP', 'O')
('rs3764795', 'rs3764795', 'NN', 'I-NP', 'O')
('was', 'be', 'VBD', 'B-VP', 'O')
('located', 'locate', 'VBN', 'I-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('an', 'an', 'DT', 'B-NP', 'O')
('exon', 'exon', 'NN', 'I-NP', 'B-DNA')
('of', 'of', 'IN', 'B-PP', 'O')
('glycosylphosphatidylinositol-anchored', 'glycosylphosphatidylinositol-anchored', 'JJ', 'B-NP', 'B-protein')
('molecule-like', 'molecule-like', 'JJ', 'I-NP', 'I-protein')
('protein', 'protein', 'NN', 'I-NP', 'I-protein')
('(GML,', '(GML,', 'NNP', 'I-NP', 'O')
('8q24.3);', '8q24.3);', ':', 'O', 'O')
('this', 'this', 'DT', 'B-NP', 'O')
('SNP', 'SNP', 'NN', 'I-NP', 'B-protein')
('is', 'be', 'VBZ', 'B-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('missense', 'missense', 'JJ', 'I-NP', 'O')
('mutation', 'mutation', 'NN', 'I-NP', 'O')
('that', 'that', 'WDT', 'B-NP', 'O')
('causes', 'cause', 'VBZ', 'B-VP', 'O')
('an', 'an', 'DT', 'B-NP', 'O')
('Arg-to-Cys', 'Arg-to-Cys', 'NN', 'I-NP', 'O')
('substitution.', 'substitution.', 'NN', 'I-NP', 'O')
We have provided more detailed information on the three SNPs that passed the Bonferroni correction in the GWAS for SBP and DBP in Table 4.
('We', 'We', 'PRP', 'B-NP', 'O')
('have', 'have', 'VBP', 'B-VP', 'O')
('provided', 'provide', 'VBN', 'I-VP', 'O')
('more', 'more', 'RBR', 'B-NP', 'O')
('detailed', 'detailed', 'JJ', 'I-NP', 'O')
('information', 'information', 'NN', 'I-NP', 'O')
('on', 'on', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('three', 'three', 'CD', 'I-NP', 'O')
('SNPs', 'SNP', 'NNS', 'I-NP', 'B-protein')
('that', 'that', 'WDT', 'B-NP', 'O')
('passed', 'pass', 'VBD', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('Bonferroni', 'Bonferroni', 'NNP', 'I-NP', 'O')
('correction', 'correction', 'NN', 'I-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('GWAS', 'GWAS', 'NN', 'I-NP', 'B-protein')
('for', 'for', 'IN', 'B-PP', 'O')
('SBP', 'SBP', 'NN', 'B-NP', 'B-protein')
('and', 'and', 'CC', 'I-NP', 'O')
('DBP', 'DBP', 'NN', 'I-NP', 'B-protein')
('in', 'in', 'IN', 'B-PP', 'O')
('Table', 'Table', 'JJ', 'B-NP', 'O')
('4.', '4.', 'CD', 'I-NP', 'O')
The mean differences and 95% confidence intervals (95% CI) that were estimated in men, women, and both genders, respectively, are shown in this table.
('The', 'The', 'DT', 'B-NP', 'O')
('mean', 'mean', 'JJ', 'I-NP', 'O')
('differences', 'difference', 'NNS', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('95%', '95%', 'CD', 'B-NP', 'O')
('confidence', 'confidence', 'NN', 'I-NP', 'O')
('intervals', 'interval', 'NNS', 'I-NP', 'O')
('(95%', '(95%', 'NN', 'I-NP', 'O')
('CI)', 'CI)', 'NN', 'I-NP', 'O')
('that', 'that', 'WDT', 'B-NP', 'O')
('were', 'be', 'VBD', 'B-VP', 'O')
('estimated', 'estimate', 'VBN', 'I-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('men,', 'men,', 'NN', 'B-NP', 'O')
('women,', 'women,', 'NN', 'I-NP', 'O')
('and', 'and', 'CC', 'O', 'O')
('both', 'both', 'CC', 'O', 'O')
('genders,', 'genders,', 'NN', 'B-NP', 'O')
('respectively,', 'respectively,', 'NN', 'I-NP', 'O')
('are', 'be', 'VBP', 'B-VP', 'O')
('shown', 'show', 'VBN', 'I-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('this', 'this', 'DT', 'B-NP', 'O')
('table.', 'table.', 'NN', 'I-NP', 'O')
While the two SNPs of the ATP2B1 gene showed a stronger effect in women, rs11066280, which is 25.2 kb downstream of the ribosomal protein L6 (RPL6) gene, showed a significant genomewide association in men only.
('While', 'While', 'IN', 'B-SBAR', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('two', 'two', 'CD', 'I-NP', 'O')
('SNPs', 'SNP', 'NNS', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('ATP2B1', 'ATP2B1', 'NN', 'I-NP', 'B-DNA')
('gene', 'gene', 'NN', 'I-NP', 'I-DNA')
('showed', 'show', 'VBD', 'B-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('stronger', 'strong', 'JJR', 'I-NP', 'O')
('effect', 'effect', 'NN', 'I-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('women,', 'women,', 'NN', 'B-NP', 'O')
('rs11066280,', 'rs11066280,', 'NN', 'I-NP', 'O')
('which', 'which', 'WDT', 'B-NP', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('25.2', '25.2', 'CD', 'B-NP', 'O')
('kb', 'kb', 'NN', 'I-NP', 'O')
('downstream', 'downstream', 'RB', 'B-ADVP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('ribosomal', 'ribosomal', 'JJ', 'I-NP', 'B-protein')
('protein', 'protein', 'NN', 'I-NP', 'I-protein')
('L6', 'L6', 'NN', 'I-NP', 'O')
('(RPL6)', '(RPL6)', 'NN', 'I-NP', 'O')
('gene,', 'gene,', 'NN', 'I-NP', 'O')
('showed', 'show', 'VBD', 'B-VP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('significant', 'significant', 'JJ', 'I-NP', 'O')
('genomewide', 'genomewide', 'JJ', 'I-NP', 'O')
('association', 'association', 'NN', 'I-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('men', 'man', 'NNS', 'B-NP', 'O')
('only.', 'only.', 'IN', 'O', 'O')
The association of ATP2B1 with SBP was stronger than that with DBP.
('The', 'The', 'DT', 'B-NP', 'O')
('association', 'association', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('ATP2B1', 'ATP2B1', 'NN', 'B-NP', 'B-protein')
('with', 'with', 'IN', 'B-PP', 'O')
('SBP', 'SBP', 'NN', 'B-NP', 'B-protein')
('was', 'be', 'VBD', 'B-VP', 'O')
('stronger', 'strong', 'JJR', 'B-ADJP', 'O')
('than', 'than', 'IN', 'B-PP', 'O')
('that', 'that', 'DT', 'B-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('DBP.', 'DBP.', 'NN', 'B-NP', 'O')
Interestingly, four SNPs that are 92.4 kb upstream of the mannosidase, alpha, class 2A, member 1 (MAN2A1) gene showed strong evidence for an association with DBP in elderly men only (e. g.  rs6421827, p=4.86×10−8) (data not shown).
('Interestingly,', 'Interestingly,', 'IN', 'B-PP', 'O')
('four', 'four', 'CD', 'B-NP', 'O')
('SNPs', 'SNP', 'NNS', 'I-NP', 'O')
('that', 'that', 'WDT', 'B-NP', 'O')
('are', 'be', 'VBP', 'B-VP', 'O')
('92.4', '92.4', 'CD', 'B-NP', 'O')
('kb', 'kb', 'NN', 'I-NP', 'O')
('upstream', 'upstream', 'RB', 'B-ADVP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('mannosidase,', 'mannosidase,', 'NN', 'I-NP', 'B-DNA')
('alpha,', 'alpha,', 'NN', 'I-NP', 'I-DNA')
('class', 'class', 'NN', 'I-NP', 'I-DNA')
('2A,', '2A,', 'NN', 'I-NP', 'I-DNA')
('member', 'member', 'NN', 'I-NP', 'I-DNA')
('1', '1', 'CD', 'I-NP', 'I-DNA')
('(MAN2A1)', '(MAN2A1)', 'NN', 'I-NP', 'I-DNA')
('gene', 'gene', 'NN', 'I-NP', 'I-DNA')
('showed', 'show', 'VBD', 'B-VP', 'O')
('strong', 'strong', 'JJ', 'B-NP', 'O')
('evidence', 'evidence', 'NN', 'I-NP', 'O')
('for', 'for', 'IN', 'B-PP', 'O')
('an', 'an', 'DT', 'B-NP', 'O')
('association', 'association', 'NN', 'I-NP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('DBP', 'DBP', 'NN', 'B-NP', 'B-protein')
('in', 'in', 'IN', 'B-PP', 'O')
('elderly', 'elderly', 'JJ', 'B-NP', 'O')
('men', 'man', 'NNS', 'I-NP', 'O')
('only', 'only', 'RB', 'B-NP', 'O')
('(e.', '(e.', 'LS', 'I-NP', 'O')
('g.', 'g.', 'NN', 'I-NP', 'B-protein')
('rs6421827,', 'rs6421827,', 'NN', 'I-NP', 'I-protein')
('p=4.86×10−8)', 'p=4.86×10−8)', 'NN', 'I-NP', 'I-protein')
('(data', '(data', 'NNS', 'I-NP', 'I-protein')
('not', 'not', 'RB', 'O', 'O')
('shown).', 'shown).', 'VB', 'B-VP', 'O')
Quantitative phenotype is inherently different from a casecontrol study.
('Quantitative', 'Quantitative', 'JJ', 'B-NP', 'O')
('phenotype', 'phenotype', 'NN', 'I-NP', 'O')
('is', 'be', 'VBZ', 'B-VP', 'O')
('inherently', 'inherently', 'RB', 'B-ADJP', 'O')
('different', 'different', 'JJ', 'I-ADJP', 'O')
('from', 'from', 'IN', 'B-PP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('casecontrol', 'casecontrol', 'NN', 'I-NP', 'O')
('study.', 'study.', 'NN', 'I-NP', 'O')
The use of QTs as phenotypes increase the statistical power over categorical association approaches in the context of a GWAS of hypertension.
('The', 'The', 'DT', 'B-NP', 'O')
('use', 'use', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('QTs', 'QT', 'NNS', 'B-NP', 'O')
('as', 'as', 'IN', 'B-SBAR', 'O')
('phenotypes', 'phenotype', 'NNS', 'B-NP', 'O')
('increase', 'increase', 'VBP', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('statistical', 'statistical', 'JJ', 'I-NP', 'O')
('power', 'power', 'NN', 'I-NP', 'O')
('over', 'over', 'IN', 'B-PP', 'O')
('categorical', 'categorical', 'JJ', 'B-NP', 'O')
('association', 'association', 'NN', 'I-NP', 'O')
('approaches', 'approach', 'NNS', 'I-NP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('context', 'context', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('GWAS', 'GWAS', 'NN', 'I-NP', 'B-protein')
('of', 'of', 'IN', 'B-PP', 'O')
('hypertension.', 'hypertension.', 'NN', 'B-NP', 'O')
In contrast to a case-control analysis, a QT analysis has considerably greater power.
('In', 'In', 'IN', 'B-PP', 'O')
('contrast', 'contrast', 'NN', 'B-NP', 'O')
('to', 'to', 'TO', 'B-PP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('case-control', 'case-control', 'JJ', 'I-NP', 'O')
('analysis,', 'analysis,', 'NN', 'I-NP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('QT', 'QT', 'NN', 'I-NP', 'O')
('analysis', 'analysis', 'NN', 'I-NP', 'O')
('has', 'have', 'VBZ', 'B-VP', 'O')
('considerably', 'considerably', 'RB', 'B-NP', 'O')
('greater', 'great', 'JJR', 'I-NP', 'O')
('power.', 'power.', 'NN', 'I-NP', 'O')
A QT analysis can identify the same risk genes found in a typical casecontrol study or an entirely different set of genes because of the specificity of the phenotype definition.
('A', 'A', 'DT', 'B-NP', 'O')
('QT', 'QT', 'NN', 'I-NP', 'O')
('analysis', 'analysis', 'NN', 'I-NP', 'O')
('can', 'can', 'MD', 'B-VP', 'O')
('identify', 'identify', 'VB', 'I-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('same', 'same', 'JJ', 'I-NP', 'O')
('risk', 'risk', 'NN', 'I-NP', 'B-DNA')
('genes', 'gene', 'NNS', 'I-NP', 'I-DNA')
('found', 'find', 'VBN', 'B-VP', 'O')
('in', 'in', 'IN', 'B-PP', 'O')
('a', 'a', 'DT', 'B-NP', 'O')
('typical', 'typical', 'JJ', 'I-NP', 'O')
('casecontrol', 'casecontrol', 'NN', 'I-NP', 'O')
('study', 'study', 'NN', 'I-NP', 'O')
('or', 'or', 'CC', 'O', 'O')
('an', 'an', 'DT', 'B-NP', 'O')
('entirely', 'entirely', 'RB', 'I-NP', 'O')
('different', 'different', 'JJ', 'I-NP', 'O')
('set', 'set', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('genes', 'gene', 'NNS', 'B-NP', 'B-DNA')
('because', 'because', 'IN', 'B-PP', 'O')
('of', 'of', 'IN', 'I-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('specificity', 'specificity', 'NN', 'I-NP', 'O')
('of', 'of', 'IN', 'B-PP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('phenotype', 'phenotype', 'NN', 'I-NP', 'O')
('definition.', 'definition.', 'NN', 'I-NP', 'O')
In this study, we compared the gene variants associated with quantitative blood pressure (SBP and DBP) with those identified in GWASs using different definitions of discrete phenotype.
('In', 'In', 'IN', 'B-PP', 'O')
('this', 'this', 'DT', 'B-NP', 'O')
('study,', 'study,', 'NN', 'I-NP', 'O')
('we', 'we', 'PRP', 'B-NP', 'O')
('compared', 'compare', 'VBD', 'B-VP', 'O')
('the', 'the', 'DT', 'B-NP', 'O')
('gene', 'gene', 'NN', 'I-NP', 'O')
('variants', 'variant', 'NNS', 'I-NP', 'O')
('associated', 'associate', 'VBN', 'B-VP', 'O')
('with', 'with', 'IN', 'B-PP', 'O')
('quantitative', 'quantitative', 'JJ', 'B-NP', 'O')
